商品ｺｰﾄﾞ,商品名,商品名索引,単位,上代単価
18210634,ｼﾝﾌﾟﾙﾘｰﾄﾞHﾛﾝｸﾞｸﾛ新型(ﾊﾝｶﾞｰ)520本/ｹｰｽ,$ｼﾝﾌﾟﾙ,本,0
18210635,UP-100(ｶﾈｼ)　700X1140切,$UP100,枚,0
18210636,不織布　150ﾀｲﾌﾟ,$ﾌｼｮｸ,,0
18210637,KITZ　ﾎﾞｰﾙV　T-400　1/2,$KITZ,P,0
18210638,ｼﾞｭﾋﾞﾘｰﾊﾞﾝﾄﾞ　000,$ｼﾞｭﾋﾞ,P,0
18210639,無地 PP 03X600/500X300m  (ｱｿﾎﾟﾘ),$PP,本,0
18210640,VS-22S　ﾋｰﾀｰ,$VS,,0
18210641,VS-22S　ﾋｰﾀｰ前中ﾌﾀﾊﾟｯｷﾝ,$VS,,0
18210642,ﾄﾗｲﾄﾞﾝﾊﾞﾝﾄﾞ(ｽﾀﾝﾀﾞｰﾄﾞ) HS-24,$ﾄﾗｲﾄﾞ,ケ,0
18210643,岩田　重量式ｶｯﾌﾟ　PC-5,$ｲﾜﾀ,P,0
18210644,ひとまとめくん　ﾋﾟﾝﾁ付　　(ｵﾘﾀﾆ),$ﾋﾄﾏﾄﾒ,本,0
18210645,ｶﾗｰﾎｰﾏｰ　YAA-002,$ｶﾗｰ,,0
18210646,ﾎﾞﾀﾝ掛け,$ﾎﾞﾀﾝ,,0
18210647,ｻｷﾞﾉﾐﾔ 圧力ｽｲｯﾁ　6KG　SNS-106 200V,$ｻｷﾞﾉﾐ,P,0
18210648,ﾜｲｼｬﾂﾊﾝｶﾞｰR1ｸﾛ　(960本/ｹｰｽ),$ﾜｲｼｬﾂ,本,0
18210649,ﾋﾟﾝﾁﾊﾝｶﾞｰ黒　(480本入)　　ﾏﾙｿｰ,$ﾋﾟﾝﾁ,ｹｰｽ,0
18210650,×ﾈｸﾀｲｸﾘｯﾌﾟ 新　(5000本/ｹｰｽ)　使用×,$ﾈｸﾀｲ,本,0
18210651,白　ﾈｼﾞ込Ｔ　20A,$ｼﾛﾈｼﾞ,P,0
18210652,掛棒　　②　　　(ｵﾘﾀﾆ),$ｶｹﾎﾞｳ,本,0
18210653,ﾍﾞﾝ　電磁弁　PS-12-W　3/4,$ﾍﾞﾝ,P,0
18210654,三菱　有圧換気扇　EF35CTB1,$ﾐﾂﾋﾞｼ,P,0
18210655,ｲﾝﾅｰﾁｭｰﾌﾞ 3.5M,$ｲﾝﾅｰ,本,0
18210656,ﾋｰﾀｰ　585*840*245　　(ｸﾞｯﾄﾞﾆｰｽﾞ),$ﾋｰﾀｰ,器,0
18210657,ﾜｲｼｬﾂｽﾀﾝﾄﾞＨ型,$ﾜｲｼｬﾂ,台,0
18210658,ﾘﾝｸﾞﾌｫｰﾏｰＬ　　(ｵﾘﾀﾆ),$ﾘﾝｸﾞ,本,0
18210659,HS440ｸﾘｽﾀﾙ(名入れ)　200本/箱,$HS440,本,0
18210660,ﾃﾞﾘﾊﾞﾘｰﾎﾞｯｸｽ　ﾌﾞﾙｰ(台板),$ﾃﾞﾘﾊﾞ,枚,0
18210661,台五郎　(付属品/ｺﾞﾑﾍﾞﾙﾄ金具付),$ﾀﾞｲｺﾞ,台,0
18210662,台五郎用立体用ﾊﾟｲﾌﾟ 2本ｾｯﾄ,$ﾀﾞｲｺﾞ,本,0
18210663,ﾋｰﾀｰ線　0.2tX10X3ｍ　　(東静),$ﾋｰﾀｰ,個,0
18210664,ﾆﾄﾌﾛﾝｶﾞﾗｽｺｰﾃｨﾝｸﾞ粘着ﾃｰﾌﾟNO.973UL13mm,$ﾆﾄﾌﾛﾝ,P,0
18210665,ﾆﾄﾌﾛﾝｶﾞﾗｽｺｰﾃｨﾝｸﾞ粘着ﾃｰﾌﾟNO.973UL30mm,$ﾆﾄﾌﾛﾝ,P,0
18210666,ﾋｰﾀｰ　100V-1000W　J-88　(大阪電機),$ﾋｰﾀｰ,枚,0
18210667,ﾅｼｮﾅﾙ　蛍光灯　FSA42001F　VPN9,$ﾅｼｮ,本,0
18210668,ｽｲｺｰ　K型大型容器620L　K-620,$ｽｲｺｰ,P,0
18210669,OPPﾈｸﾀｲ袋(ﾋﾓ付)　100枚入り　(ｱｿﾎﾟﾘ),$OPPﾈｸ,,0
18210670,ｻﾝｺｳ ﾊﾝﾃﾞｨ検針器 TY-30K 金属探知器,$ｻﾝｺｳ,,0
18210671,SUS304　ﾈｼﾞ込P　10,$SUS,P,0
18210672,CKD 蒸気用電磁弁 APK11-15A-C4A-AC200,$CKD,P,0
18210673,CKD 蒸気用電磁弁 APK11-20A-C4A-AC200,$CKD,P,0
18210674,CKD 水用電磁弁 J240-141-WV-15A200V,$CKD,P,0
18210675,風管　p75X750NR　　(東静),$ﾌｳｶﾝ,個,0
18210676,ﾊﾞﾙﾌﾞﾄﾞﾚﾝﾆｯﾎﾟｰﾙ 1203J 硬度60度(D-221,$ﾊﾞﾙﾌﾞ,個,0
18210677,無地　PP　025X600X500ｍ　(ｱｿﾎﾟﾘ),$PP,本,0
18210678,ｱﾈｽﾄ岩田　ﾎﾞｳﾙｸﾐﾀﾃ　1137-BOWL,$ｱﾈｽﾄ,P,0
18210679,日立　ﾐﾆﾎﾞｰﾙV　MB-2　20A,$ﾋﾀﾁ,P,0
18210680,SUS304　ﾈｼﾞ込L　20,$SUS,P,0
18210681,SUS304　長NI　20X150,$SUS,P,0
18210683,SUS304　単NI　20,$SUS,P,0
18210684,RM-8用　Vﾍﾞﾙﾄ　A-27,$RM-8,,0
18210685,RM-8用　Vﾍﾞﾙﾄ　A-44,$RM-8,,0
18210686,三菱　有圧換気扇　EF-30BTB1,$ﾐﾂﾋﾞｼ,P,0
18210687,CT-2A(10F001)　ﾛﾑ VS935-21,$CT-2A,個,0
18210688,URﾏｯﾄ　150ﾀｲﾌﾟ　10X950X1550,$URﾏｯﾄ,,0
18210689,ｽｺｯﾄﾌｨﾙﾀｰ　150ﾀｲﾌﾟ,$ｽｺｯﾄ,,0
18210690,防毒ﾏｽｸ　GM76-V2　Ｍ,$ﾎﾞｳﾄﾞ,個,0
18210691,吸収缶　CA-104NⅡ/OV,$ｷｭｳｼｭ,個,0
18210692,薬液飛沫防止ｺﾞｰｸﾞﾙ FG-32,$ﾔｸｴｷ,個,0
18210693,×OPPﾈｸﾀｲ袋(ﾋﾓ付き)500枚入　　　ｱｿﾎﾟ,$OPPﾈｸ,袋,0
18210694,ｲﾝﾅｰﾁｭｰﾌﾞ　2.0ｍ,$ｲﾝﾅｰ,,0
18210695,無地PP 025X600/500X300m 20本次回値上,$PP,本,0
18210696,無地LL 025X900/600X300m(20P単価)次UP,$LL,本,0
18210697,ｼﾞｬﾝﾎﾞ毛玉取りDX,$ｼﾞｬﾝ,,0
18210698,ｽﾘﾑｸﾘｯﾌﾟ　黒　(1000個入),$ｽﾘﾑｸﾘ,ｹｰｽ,0
18210699,PCAD-710 ﾍﾟﾙﾌﾚｯｸｽﾎｰｽ 12φX12m(山本),$PCAD,,0
18210700,PCAD-710 ﾍﾟﾙﾌﾚｯｸｽﾎｰｽ 4φX2m(山本),$PCAD,,0
18210701,TSｿｹｯﾄ　50,$TS,ケ,0
18210702,CKD　ﾚｷﾞｭﾚﾀｰ　R3000-10,$CKD,P,0
18210703,CKD　ﾚｷﾞｭﾚﾀｰ　W3000-10F,$CKD,P,0
18210704,CKD　ｴｱ電磁弁　4KA310-L　200V,$CKD,P,0
18210705,CKD　ｴｱ電磁弁　4KA330-L　200V,$CKD,P,0
18210706,CKD　ｴｱ電磁弁　4KA320-L　200V,$CKD,P,0
18210707,TAIYO　ｽﾋﾟｺﾝﾏﾌﾗｰ　SM102,$TAIYO,P,0
18210708,SW-90-W　　(岡本),$SW,PCS,0
18210709,ｲﾜﾀ　ｺﾝﾌﾟﾚｯｻｰｵｲﾙ　1L,$ｲﾜﾀ,P,0
18210710,PE　TC-30ｾｯﾄ,$PETC,,0
18210711,ﾄﾗｲﾄﾞﾝﾊﾞﾝﾄﾞ(ｽﾀﾝﾀﾞｰﾄﾞ)　HS-12,$ﾄﾗｲﾄﾞ,ケ,0
18210712,ｱﾈｽﾄ岩田　SP-07CPB用部品　逆止弁,$ｱﾈｽﾄ,P,0
18210713,ﾄﾖｽﾌﾟﾘﾝｸﾞﾎｰｽ　19x26　　　(ｼﾊﾞﾀ),$ﾄﾖ,ｍ,0
18210714,ﾆｯﾄｳNO.973UL(0.13x30x10m)ﾆﾄﾌﾛﾝｶﾞﾗｽ･･,$ﾆｯﾄｳ,P,0
18210715,ｱﾈｽﾄ岩田 ﾚﾘｰｽﾊﾞﾙﾌﾞLV-6B(SP-07CPB用),$ｱﾈｽﾄ,P,0
18210716,ｱﾈｽﾄ岩田 安全弁SVB-2B-108(SP-07CPB用,$ｱﾈｽﾄ,P,0
18210717,白　ﾈｼﾞ込ｴﾙﾎﾞ　15AX10A,$ｼﾛﾈｼﾞ,P,0
18210718,ｱﾙﾐ付ﾏｲｸﾛｳｰﾙ　10AX20t,$ｱﾙﾐﾂｷ,P,0
18210719,白　NI　3/8X3000,$ｼﾛNI,P,0
18210720,白　NI　3/8X1000,$ｼﾛNI,P,0
18210721,白　ﾈｼﾞ込ｿｹｯﾄ　20AX15A,$ｼﾛﾈｼﾞ,P,0
18210722,Ｔ字足　25X60,$Tｼﾞｱｼ,P,0
18210723,吊ﾊﾞﾝﾄﾞ　15,$ﾂﾘﾊﾞﾝ,P,0
18210724,(ｶ)UP-100　600X1300切　P(ｱｲﾛﾝﾏｯﾄ),$ｶ,,0
18210725,(ｶ)UP-100　上り1000X1700C#259,$ｶ,,0
18210726,ｼﾘｺﾝﾃｰﾌﾟ　　(ﾀﾆｸﾞﾁ ｼｽﾃﾑ),$ｼﾘｺﾝﾃ,,0
18210727,小ﾊﾟｯﾄ　(ﾊﾟﾌ･小手)　(広洋化学),$ﾊﾟｯﾄ,,0
18210728,ﾀｷｹﾞﾝ　ﾊﾟｯｷﾝ　FC-781-1　2.5ｍ,$ﾀｷｹﾞﾝ,本,0
18210729,白 ﾈｼﾞ込T 20AX15A,$ｼﾛﾈｼﾞ,P,0
18210730,白 ﾈｼﾞ込T 25AX15A,$ｼﾛﾈｼﾞ,P,0
18210731,白 ﾈｼﾞ込T 25AX20A,$ｼﾛﾈｼﾞ,P,0
18210732,KITZ ﾎﾞｰﾙV Z-600 15A,$KITZ,P,0
18210733,白 NI 20A,$ｼﾛNI,P,0
18210734,白 NI 20AX50,$ｼﾛNI,P,0
18210735,白 NI 15AX50,$ｼﾛNI,P,0
18210736,白 NI 15AX65,$ｼﾛNI,P,0
18210737,白 NI 15AX75,$ｼﾛNI,P,0
18210738,ﾏｲｸﾛｳｰﾙ(ｱﾙﾐ)　15AX20,$ﾏｲｸﾛｳ,P,0
18210739,ﾏｲｸﾛｳｰﾙ(ｱﾙﾐ)　25AX20,$ﾏｲｸﾛｳ,P,0
18210740,KITZ　ﾘﾌﾄﾁｬｯｷV　F-150　15A,$KITZ,P,0
18210741,KITZ　ｽｨﾝｸﾞﾁｬｯｷV　R-125　20A,$KITZ,P,0
18210742,まもる君Jr用ﾉｽﾞﾙ,$ﾏﾓﾙｸﾝ,,0
18210743,まもる君Jr片穴ﾌﾞﾗｹｯﾄ,$ﾏﾓﾙｸﾝ,,0
18210744,CKD 電磁弁 ADK11-25A-P2C AC200V,$CKDﾃﾞ,P,0
18210745,SMC　電磁弁VXZ2360-10-2GR1 AC200V,$SMC,P,0
18210746,Ｕﾊﾝｶﾞｰ440EXｸﾛ(240本入)　ﾏﾙｿｰ,$ﾊﾝｶﾞｰ,本,0
18210747,ﾀｯｸ押え布ｶﾊﾞｰ　YST-051A　(YAC),$ﾀｯｸ,個,0
18210748,下鏝布ｶﾊﾞｰ　YST-4241　　(YAC),$ｼﾀｺﾞﾃ,個,0
18210749,下鏝ｸﾚﾛｯｸ　　(YAC),$ｼﾀｺﾞﾃ,個,0
18210750,下鏝ｼﾘｺﾝﾊﾟｯﾄ　　(YAC),$ｼﾀｺﾞﾃ,個,0
18210751,上鏝布ｶﾊﾞｰ縫い込みﾊﾟｯﾄ　(YAC),$ｳﾜｺﾞﾃ,個,0
18210752,下鏝布ｶﾊﾞｰ縫い込みﾊﾟｯﾄ　(YAC),$ｼﾀｺﾞﾃ,個,0
18210753,下鏝布ｶﾊﾞｰ　YST-4510　(YAC),$ｼﾀｺﾞﾃ,個,0
18210754,ｳｪｲﾄｸﾘｯﾌﾟ 100g(2個ｾｯﾄ)　　(ｵﾘﾀﾆ),$ｳｪｲﾄ,ｾｯﾄ,0
18210755,ﾍﾞﾝﾂｸﾘｯﾌﾟ　　　　(ｵﾘﾀﾆ),$ﾍﾞﾝﾂ,本,0
18210756,上下ｼﾘｺﾝﾊﾟｯﾄﾞ(YST-4510用)　(YAC),$ｼﾞｮｳｹ,個,0
18210757,上下ｸﾚﾛｯｸﾊﾟｯﾄ　　(YAC),$ｼﾞｮｳｹ,個,0
18210758,ﾊﾟﾝﾂ布ｶﾊﾞｰ(YST-051用)　　(YAC),$ﾊﾟﾝﾂ,個,0
18210759,ﾊﾟﾝﾂﾊﾟｯﾄ　　　(YAC),$ﾊﾟﾝﾂ,個,0
18210760,SMC　電磁弁　VXP2140S-04-2G,$SMC,P,0
18210761,白　NI　15Ax150,$ｼﾛNI,P,0
18210762,ﾉﾝｱｽ 蒸気用ﾕﾆｵﾝﾊﾟｯｷﾝ T/#1120 15,$ﾉﾝｱｽ,P,0
18210763,CKD　電磁弁　APK11-25A-C4A　200V,$CKD,P,0
18210764,中鏝布ｶﾊﾞｰ　YST-4510用,$ﾅｶｺﾞﾃ,個,0
18210765,中鏝縫い込みﾊﾟｯﾄ,$ﾅｶｺﾞﾃ,個,0
18210766,ﾌﾘｰﾊﾞｯｸ５段　　　(ｵﾘﾀﾆ),$ﾌﾘｰﾊﾞ,枚,0
18210767,ﾉﾝｱｽ　蒸気用ﾕﾆｵﾝﾊﾟｯｷﾝ　T/#1120  25,$ﾉﾝｱｽ,P,0
18210768,ｵﾑﾛﾝ　WLNJ　　(ｳｨﾌﾞﾃｯｸ),$ｵﾑﾛﾝ,,0
18210769,ﾆﾎﾝﾋﾟｽｺ　違径ﾕﾆｵﾝﾃｨｰ　PEG12-10,$ﾆﾎﾝﾋﾟ,P,0
18210770,ﾆﾎﾝﾋﾟｽｺ　ﾚﾃﾞｭｰｻｰ　PGJ10-8,$ﾆﾎﾝﾋﾟ,P,0
18210771,TSｿｹｯﾄ　20,$TSｿｹｯ,ケ,0
18210772,ﾉﾝｱｽ 蒸気用ﾕﾆｵﾝﾊﾟｯｷﾝ T/#1120  20,$ﾉﾝｱｽ,P,0
18210773,ｻｷﾞﾉﾐﾔ　圧力ｽｲｯﾁ　SNS-C103,$ｻｷﾞﾉﾐ,P,0
18210774,SMC　電磁弁　VXS2230S-03-2GR1,$SMC,P,0
18210775,ｱﾀﾃｶﾄｰﾙﾘｷｯﾄﾞ専用ﾌﾞﾗｼ　　(袖山),$ｱﾀﾃｶ,個,0
18210776,胴立てｶﾊﾞｰ布　　　(YAC),$ﾄﾞｳﾀﾃ,個,0
18210777,ｶﾌｽｶﾊﾞｰ布　　　(YAC),$ｶﾌｽ,個,0
18210778,ｽﾃﾝﾚｽﾎﾞｰﾙ　3.5mm,$ｽﾃﾝﾚｽ,P,0
18210779,ｼﾘｺﾝﾁｭｰﾌﾞ　5X9　　(ｼﾊﾞﾀ),$ｼﾘｺﾝ,ｍ,0
18210780,ｱｲﾛﾝの友　450ml　　(ﾐｽﾞﾎ),$ｱｲ,,0
18210781,ｼﾘｺﾝｽﾎﾟﾝｼﾞひも 角型 6X10　(ﾎｸｻﾝ),$ｼﾘｺﾝ,ｍ,0
18210782,運搬車(大)用 ﾅｲﾛﾝｶﾊﾞｰ ﾌﾞﾙｰ ⑤ (ｵﾘﾀﾆ),$ｳﾝﾊﾟﾝ,枚,0
18210783,CKD 電磁弁 APK11-15A-C2C AC200V,$CKD,P,0
18210784,CKD 電磁弁 APK11-25A-02C AC200V,$CKD,P,0
18210785,肩腰ﾊﾟﾌ用　ｶﾊﾞｰ･ｽﾎﾟﾝｼﾞ　(広洋),$ｶﾀｺｼ,ｾｯﾄ,0
18210786,ｼﾛ　NI　25Ax100,$ｼﾛ NI,P,0
18210787,ｼﾛ　ﾈｼﾞ込45°Ｌ　25A,$ｼﾛﾈｼﾞ,P,0
18210788,岩谷電機製作所 WPS-252 ﾊﾞｲﾄﾝ仕様,$ｲﾜﾔ,台,0
18210789,上鏝縫込みﾊﾟｯﾄｶﾊﾞｰ(ｾｯﾄ)　1009810,$ｳﾜｺﾞﾃ,ｾｯﾄ,0
18210790,下鏝縫込みﾊﾟｯﾄｶﾊﾞｰ(ｾｯﾄ)　1009811,$ｼﾀｺﾞﾃ,ｾｯﾄ,0
18210791,ｼﾛ　NI　15Ax100,$ｼﾛNI,P,0
18210792,SUS304　ﾈｼﾞ込L　15,$SUS,P,0
18210793,ｼﾛ　ﾆｯﾌﾟﾙ　15Ax125,$ｼﾛNI,P,0
18210794,ｲﾝｸ消し　16ml　　(袖山),$ｲﾝｸ,本,0
18210795,ﾉﾝｱｽ　ﾕﾆｵﾝﾊﾟｯｷﾝ　T/#1995　20,$ﾉﾝｱｽ,P,0
18210796,FEP熱収縮ﾁｭｰﾌﾞ NF-070 内7φ*0.2t 1m,$FEPﾈﾂ,本,0
18210797,KITZ ｴｺﾎﾞｰﾙ ZS-400 15A,$KITZ,P,0
18210798,SUS304　単NI　15,$SUS,P,0
18210799,SUS304　長NI　6Ax50,$SUS,P,0
18210800,KKKﾊﾞﾗﾝｽ型ﾎﾞｰﾙﾀｯﾌﾟ(FW)ｻｵ･玉ｽﾃﾝ 25A,$KKK,P,0
18210801,×K-100型 平台ｶﾊﾞｰ(N)　　(金子制作),$ﾋﾗﾀﾞｲ,枚,0
18210802,ｳﾚﾀﾝ板　TR5015H　500X850,$ｳﾚﾀﾝ,枚,0
18210803,ﾆｯﾄｳ NO.973UL-S(0.13x13x10m)ﾆﾄﾌﾛﾝｶﾞﾗ,$ﾆｯﾄｳ,P,0
18210804,ｴｱｰﾎｰｽ　6X2S　　　(ｼﾊﾞﾀ),$ｴｱｰ,ｍ,0
18210805,SK-470N　1本入　(共立),$SK,箱,0
18210806,ｶﾊﾞｰ　TZ　1800X900　　(大阪電機),$ｶﾊﾞｰ,枚,0
18210807,大ﾊﾟｯﾄ　　(広洋化学),$ﾀﾞｲﾊﾟ,,0
18210808,TSｴﾙﾎﾞ　65　　(ｼﾊﾞﾀ),$TSｴﾙ,ヶ,0
18210809,無地 PP 025X600/500X300m(30本単価)ｱｿ,$PP,本,0
18210810,SYﾊﾞﾝﾄﾞ　SY-131(鉄),$SY,ヶ,0
18210811,ｼﾘｺﾝｼｰﾄ ﾃｰﾌﾟ付　　(ﾀﾆｸﾞﾁｼｽﾃﾑ),$ｼﾘｺﾝ,,0
18210812,ｸﾗﾝﾌﾟ布ｶﾊﾞｰ　　(ﾜｲｴｲｼｲ),$ｸﾗﾝﾌﾟ,個,0
18210813,ｼﾘｺﾝﾁｭｰﾌﾞ　20X28　　(ｼﾊﾞﾀ),$ｼﾘｺﾝ,ｍ,0
18210814,SMC　電磁弁　VXP2150S-06-2G　AC200V,$SMC,P,0
18210815,八光 ｻｰﾓﾝｾﾒﾝﾄ T-3 TSS0301 1kg,$ﾊｯｺｳ,缶,0
18210816,FTF-S215　10A　　(岡本),$FTF,PCS,0
18210817,ネオ丸紐　上質　4,$ﾈｵ,ｍ,0
18210818,KKK 単式ﾎﾞｰﾙﾀｯﾌﾟ(SL)ﾎﾟﾘ玉付 20,$KKK,P,0
18210819,西村電気㈱ﾌﾘｸｼｮﾝﾌﾞﾛｱｰFB2000用ﾓﾙﾄﾌﾟﾚﾝ,$ﾆｼﾑﾗ,P,0
18210820,西村電気㈱ﾌﾘｸｼｮﾝﾌﾞﾛｱｰFB2000用金網,$ﾆｼﾑﾗ,P,0
18210821,KITZ　ｴｺﾎﾞｰﾙ　ZS-400　20A,$KITZ,P,0
18210822,KITZ　ﾎﾞｰﾙV　T-400　20A,$KITZ,P,0
18210823,ﾎｰｽﾆｯﾌﾟﾙ　20.5X3/4,$ﾎｰｽNI,P,0
18210824,ﾊﾟﾅｿﾆｯｸ　ｷｬｯﾌﾟ　WF5322,$ﾊﾟﾅ,個,0
18210825,SMC　電磁弁　VXR2260-10-2G,$SMC,P,0
18210826,DV継手　DV-IN　50X40,$DV,ヶ,0
18210827,SUS304　化粧P＃400　2.0×42.7　4ｍ,$SUS,P,0
18210828,SUS304　化粧P#400　2.0×27.2　4ｍ,$SUS,P,0
18210829,無地LL0.25×900/600×300M（30本ﾛｯﾄ）,$ﾑｼﾞLL,本,0
18210830,三菱　有圧換気扇用不燃枠　PS-30FW,$ﾐﾂﾋﾞｼ,P,0
18210831,BCW　3301　ｻｰｷｯﾄﾌﾞﾚｰｶｰ,$BCW33,,0
18210832,ｴﾊﾞﾗ　ﾌﾚｯｼｬｰﾐﾆ三相200V25HPA6.25,$ｴﾊﾞﾗ,P,0
18210833,KITO　ED06S　1速100V押しﾎﾞﾀﾝｺｰﾄﾞ3M仕,$KITO,P,0
18210834,KKK　ﾊﾞﾗﾝｽ型ﾎﾞｰﾙﾀｯﾌﾟ(FW)ﾎﾟﾘ玉付13,$KKK,P,0
18210835,ﾒｯｷ　寸切BT　3/8×3000,$ﾒｯｷ,P,0
18210836,KN446-1　N/N　UN　別送CAPN,$KN446,,0
18210837,ｾﾞﾝｼﾝ　ﾜﾝﾀﾞｰﾁｭｰﾌﾞ　Z-101　400mm,$ｾﾞﾝｼﾝ,P,0
18210838,ｾﾞﾝｼﾝ ﾆｯﾌﾟﾙ(ｵｽ×ｵｽ)Z401M(C-3604BD),$ｾﾞﾝｼﾝ,P,0
18210839,白鷺ｴﾚﾒﾝﾄ　DC-470　1PC/Case,$ｼﾗｻｷﾞ,箱,0
18210840,白鷺ｴﾚﾒﾝﾄ DC-470L 1PC/Case(濾紙のみ),$ｼﾗｻｷﾞ,箱,0
18210841,SUS304　ﾈｼﾞ込S（ﾃｰﾊﾟｰﾈｼﾞ）8,$SUS,P,0
18210842,OSG EX-SUS-SFT M4.0×0.7,$OSG,Ｐ,0
18210843,ﾊﾝﾄﾞﾘｰﾏ4.03,$ﾊﾝﾄﾞ,P,0
18210844,ﾅｲﾛﾝﾊﾟｯｷﾝ(ｳﾉｻﾝｿ),$ﾅｲﾛﾝ,枚,0
18210845,SUS304　六角ﾆｯﾌﾟﾙ10,$SUS,P,0
18210846,胸あて付ｴﾌﾟﾛﾝ（前掛）ﾖｼｵｶｷﾝ,$ｴﾌﾟﾛﾝ,枚,0
18210847,ｱｸﾃｨﾍﾞｲﾄL-40(10K)佐＠3300/ﾊﾔｶﾜ＠3570,$ｱｸﾃｨ,箱,0
18210848,ｽｰﾊﾟｰﾜﾝﾀﾞｰｽﾀｰﾁ(10K)　佐川@4000/ﾊﾔｶﾜ@,$ｽｰﾊﾟｰ,箱,0
18210849,花王ﾆｭｰ吸水ｿﾌﾀｰ(10K)佐川＠5820/ﾊﾔｶﾜ,$ｶｵｳ,コ,0
18210850,ﾊﾝﾄﾞﾗｯﾌﾟ　500ｍｌ(ﾎｸｻﾝ）,$ﾊﾝﾄﾞ,,0
18210851,SUS304　引抜丸棒切り10φ×420,$SUS,,0
18210852,SU304引抜き丸棒切り15φ×160,$SUS,,0
18210853,白鷺ｴﾚﾒﾝﾄ　DCE-470L　1PC/Case,$ｼﾗｻｷﾞ,,0
18210854,URﾏｯﾄ　FBZ-SE用　1200×700(直本),$URﾏｯﾄ,,0
18210855,ｽｺｯﾄﾌｨﾙﾀｰ　700×1200(直本),$ｽｺｯﾄ,,0
18210856,不織布　700×1200（直本）,$ﾌｼｮｸ,,0
18210857,ﾜﾝﾀｯﾁ継手M-PLBMｴﾙﾎﾞ　PLBM-4-PT1/8,$ﾜﾝﾀｯﾁ,,0
18210858,ﾀｷｹﾞﾝ　強力ﾗﾊﾞｰﾏｸﾞﾈｯﾄ　C-200-6,$ﾀｷｹﾞﾝ,,0
18210859,ﾎｰｽﾆｯﾌﾟﾙ　20.5×3/4,$ﾎｰｽﾆｯ,,0
18210860,白鷺ｴﾚﾒﾝﾄ　DC-360SC　4PCS/Case,$ｼﾗｻｷﾞ,,0
18210861,ｽﾐﾁｭｰﾌﾞ　C　φ4　黒　1M（福研,$ｽﾐﾁｭｰ,,0
18210862,TRUSCO　PPﾊﾞﾝﾄﾞ　TPP-155Y,$TRU,,0
18210863,LLｶﾞｾﾞｯﾄ袋PE25μ×800GZ　800mm×2300,$LLｶﾞｾ,,0
18210864,TSｿｹｯﾄ　75×50,$TS,,0
18210865,ﾀﾞｸﾄｶﾌｽ　38,$ﾀﾞｸﾄ,,0
18210866,URﾏｯﾄ　80ﾀｲﾌﾟ　10×500×850,$UR,,0
18210867,ｽｺｯﾄﾌｨﾙﾀｰ　80ﾀｲﾌﾟ,$ｽｺｯﾄ,,0
18210868,不織布　80ﾀｲﾌﾟ,$ﾌｼｮｸ,,0
18210869,平ｶﾊﾞｰ　80Wﾀｲﾌﾟ,$ﾋﾗｶﾊﾞ,,0
18210870,ｶｰﾄﾝ光学　ﾗｲﾄ付拡大鏡　M1243,$ｶｰﾄﾝ,,0
18210871,瑞穂　広口瓶　0093,$ﾐｽﾞﾎ,,0
18210872,手作りﾊﾝｶﾞｰ和服用　50本入ﾎﾜｲﾄ,$ﾃﾂﾞｸﾘ,,0
18210873,TSﾁｰｽﾞ　30,$TS,,0
18210874,塩ﾋﾞ接着剤　ﾊｹ付　100g,$ｴﾝﾋﾞ,,0
18210875,UP-100　600×1200切,$UP,,0
18210876,×鷺宮　圧力ｽｲｯﾁ　SNS-C-103　使用×,$ｻｷﾞﾉﾐﾔ,,0
18210877,ｴｱｰ継手(KQ2LO6-03)　ﾜｲｴｲｼｲ,$ｴｱｰ,,0
18210878,KITZ ｸﾞﾛｰﾌﾞV　C-150　20A,$KITZ,,0
18210879,ｼﾛ　ﾆｯﾌﾟﾙ　20A(3/4)×75,$ｼﾛ,,0
18210880,さし刷毛1寸2分,$ｻｼ,,0
18210881,ｴﾚﾊﾝﾄｶﾌｽ　75,$ｴﾚ,,0
18210882,ﾎﾜｲﾄ1200巾　2ｾﾝﾁ付(ｵﾘﾀﾆ),$ﾎﾜｲﾄ,,0
18210883,SPOT　PP･紙ﾊﾞﾝﾄﾞ用結束ｼｰﾙ,$SPOT,,0
18210884,ｻﾄﾞﾙﾊﾞﾝﾄﾞ　R60-20㎜(ｼﾊﾞﾀ),$ｻﾄﾞﾙ,,0
18210886,ﾌﾞﾗﾚｰﾙﾁｪｰﾝ(HPU203-R30　15ﾘﾝｸ),$ﾌﾞﾗ,,0
18210887,ｽｰﾊﾟｰﾌﾞﾘｰﾁP(10K),$ｽｰﾊﾟ,,0
18210888,KK137　ｸﾞﾚｰ　UN　CAPｸﾞﾚｰ(ｺﾀﾞﾏ,$KK,,0
18210889,ｸﾞﾚｰ　ﾜﾝﾀ密栓式,$ｸﾞﾚ,,0
18210890,ﾘﾝｸﾞﾌｫｰﾏｰL　2本ｾｯﾄ,$ﾘﾝｸﾞ,,0
18210891,ﾎﾞﾄﾑﾜｺﾞﾝ　LONG　専用ﾏｯﾄ付,$ﾎﾞﾄﾑ,,0
18210892,Z型組立(ｲﾝﾛｳ式)　Φ75ｷｬｽﾀｰ,$Z,,0
18210893,ﾏｲﾗｰﾃｰﾌﾟ　＃25×25×30　8巻,$ﾏｲ,,0
18210894,ｼｰﾙｺﾞﾑ(ｸﾞﾚｰ)　EPDM8×15L,$ｼｰﾙ,,0
